feature,importance_f1,importance_f2,importance_f3,importance_f4,importance_f5,importance_mean,importance_relative
Stochastic,0.5756242871284485,0.5221320390701294,1.091025710105896,0.4714328944683075,0.25730687379837036,0.5835043609142303,0.0006346884792079181
LeapDecisionToEnemyFrequency,0.16713885962963104,2.006993293762207,0.27503713965415955,0.19998180866241455,0.24263647198677063,0.5783575147390365,0.0006290901594857952
TaflComponent,0.37288469076156616,0.8053138852119446,1.0375690460205078,0.5975799560546875,0.0651528388261795,0.5757000833749771,0.0006261996222695666
ScoringWinFrequency,0.3530905246734619,1.116091251373291,0.7806859612464905,0.36261603236198425,0.25125938653945923,0.5727486312389374,0.0006229892732248002
Symbols,0.3534370958805084,0.4937896430492401,0.5630682110786438,0.86876380443573,0.579197108745575,0.5716511726379394,0.0006217955472184175
SetMove,0.8994624614715576,0.7519134283065796,0.4375293254852295,0.2900257408618927,0.40946507453918457,0.5576792061328888,0.0006065979809847385
Odd,0.39549288153648376,0.3897192180156708,0.5439085364341736,1.1531193256378174,0.26264452934265137,0.5489768981933594,0.0005971323197802788
LeapDecisionToEmpty,1.915789008140564,0.13299080729484558,0.14969834685325623,0.2691824734210968,0.27527308464050293,0.5485867440700531,0.0005967079419285177
PromotionEffect,0.1015760600566864,0.5605096817016602,0.7802075147628784,0.4820900857448578,0.8099908828735352,0.5468748450279236,0.0005948458776966339
Misere,0.3367031216621399,0.500596284866333,0.398308128118515,1.0591659545898438,0.40577298402786255,0.5401092946529389,0.0005874868634953076
Addition,0.48848456144332886,0.40888717770576477,0.20022030174732208,0.9872808456420898,0.5939844846725464,0.5357714742422104,0.0005827685360517068
ScoringEndFrequency,0.6966090798377991,0.5695281624794006,0.5294421911239624,0.5348360538482666,0.3473292291164398,0.5355489432811738,0.0005825264850119927
NoMovesLossFrequency,0.31831032037734985,0.42430296540260315,0.6486124992370605,0.42032697796821594,0.8485226035118103,0.532015073299408,0.0005786826293106724
NoSiteMoves,0.5171422362327576,0.691453218460083,0.4813174903392792,0.40066298842430115,0.5626986622810364,0.5306549191474914,0.0005772031644977348
PromotionEffectFrequency,0.6355765461921692,0.6434846520423889,0.5807169079780579,0.49496716260910034,0.2769882380962372,0.5263467013835907,0.0005725170364002816
BranchingFactorChangeNumTimesn,0.12870006263256073,2.0107126235961914,0.13599331676959991,0.09120447188615799,0.24840223789215088,0.5230025425553322,0.0005688795330273648
Multiplication,0.3869767189025879,0.8225448727607727,0.3577727675437927,0.7119459509849548,0.3204609155654907,0.5199402451515198,0.0005655486155359123
ConnectionEnd,0.3883296847343445,1.1564815044403076,0.11445958912372589,0.7756187915802002,0.1485234946012497,0.5166826128959656,0.0005620052287155347
agent1_playout,0.5257203578948975,0.5387175679206848,0.48325690627098083,0.45864853262901306,0.5261102318763733,0.5064907193183898,0.0005509193176781854
ForwardRightDirection,1.2343333959579468,0.28830844163894653,0.6978493928909302,0.18289890885353088,0.12445497512817383,0.5055690228939056,0.0005499167714400891
MancalaThreeRows,0.7931602597236633,0.3323603868484497,0.6000748872756958,0.7689555287361145,0.03076956979930401,0.5050641264766454,0.0005493675862742297
Repetition,0.4373251795768738,0.4542277455329895,0.8907948732376099,0.4951930642127991,0.23511537909507751,0.50253124833107,0.0005466125278960619
NoOwnPiecesEnd,0.054638952016830444,1.2074205875396729,0.5979248285293579,0.17999926209449768,0.46969151496887207,0.5019350290298462,0.0005459640091412488
SetPending,0.4341855049133301,0.6609687805175781,0.4450514018535614,0.6278520822525024,0.3192811608314514,0.4974677860736847,0.0005411049064026572
StepDecisionToEnemy,0.07752654701471329,1.1747875213623047,0.22412563860416412,0.07564354687929153,0.9170723557472229,0.49383112192153933,0.0005371492395821064
AddEffectFrequency,0.280651330947876,1.0000170469284058,0.3359999358654022,0.3219183087348938,0.5269806385040283,0.49311345219612124,0.0005363686169559353
GroupEndFrequency,0.279619425535202,0.54670649766922,0.7945342063903809,0.5756875276565552,0.2597144544124603,0.49125242233276367,0.0005343443403731788
ScoreDifferenceMaxIncrease,0.34404629468917847,0.5188890695571899,0.7113718390464783,0.5139973163604736,0.36528608202934265,0.4907181203365326,0.0005337631702155226
HopCaptureMoreThanOne,0.5905228853225708,0.418796569108963,0.42485082149505615,0.47677871584892273,0.4816126823425293,0.4785123348236084,0.0005204867116941189
MoveDistanceMaximum,0.74088054895401,0.24826283752918243,0.5752937197685242,0.5298171639442444,0.29047757387161255,0.4769463688135147,0.0005187833815186934
ScoreDifferenceMaxDecrease,0.5234183073043823,0.6556841135025024,0.401725709438324,0.4180641770362854,0.3748728036880493,0.4747530221939087,0.000516397637857425
NoOwnPiecesEndFrequency,0.32848039269447327,0.903544008731842,0.604625403881073,0.2651347219944,0.2682133615016937,0.4739995777606964,0.0005155781024203051
RollFrequency,0.23326368629932404,0.7761616110801697,0.6794254779815674,0.29651015996932983,0.381631076335907,0.4733984023332596,0.0005149241927953981
DiamondShape,0.6271042227745056,0.5544107556343079,0.4768434464931488,0.5512758493423462,0.14768128097057343,0.4714631110429764,0.0005128191406858823
NoProgressEnd,0.26968616247177124,0.2946896553039551,0.15836095809936523,0.9394047856330872,0.6697796583175659,0.46638424396514894,0.0005072947630845308
CountPiecesComparison,0.21401117742061615,0.26843470335006714,0.3036700189113617,1.2066519260406494,0.3322296738624573,0.4649994999170303,0.00050578855138696
NoProgressDraw,0.3435024917125702,0.3564530611038208,1.4849745035171509,0.09695249050855637,0.03745362535119057,0.46386723443865774,0.0005045569652966659
PieceNumberMaxIncrease,0.5523081421852112,0.42042165994644165,0.3291654586791992,0.6790006756782532,0.3342883288860321,0.46303685307502745,0.0005036537441381825
CaptureSequenceFrequency,0.5592305660247803,0.28453749418258667,0.27332401275634766,0.2673896849155426,0.9100751280784607,0.45891137719154357,0.0004991663877619681
IsPieceAt,0.1515985131263733,0.31397366523742676,0.4547051191329956,0.8967871069908142,0.4696630537509918,0.4573454916477203,0.0004974631451111922
NoMovesWinFrequency,0.5120470523834229,0.2690063416957855,0.7576979994773865,0.4138750433921814,0.3305504620075226,0.4566353797912598,0.0004966907433187904
MoveDistanceVariance,0.3825666308403015,0.509207010269165,0.4100615680217743,0.4969921410083771,0.48344892263412476,0.45645525455474856,0.0004964948177694951
MoveAgain,0.7681055665016174,0.4658799171447754,0.2741491496562958,0.44354793429374695,0.30413562059402466,0.45116363763809203,0.0004907390282358548
Variable,0.35947397351264954,0.5247505903244019,0.32033032178878784,0.33657968044281006,0.6969138979911804,0.44760969281196594,0.00048687333675524844
SetInternalCounter,0.14269599318504333,0.554275393486023,0.7699233293533325,0.5221491456031799,0.2485545128583908,0.4475196748971939,0.00048677542260540624
CheckmateWinFrequency,0.13059593737125397,0.5943796634674072,0.6112156510353088,0.6596417427062988,0.21905502676963806,0.4429776042699814,0.00048183492842585334
agent1_exploration_const,0.36899250745773315,0.47704219818115234,0.4270237684249878,0.44450321793556213,0.4360653758049011,0.4307254135608673,0.00046850799411477277
MancalaStores,0.2646777033805847,0.44892618060112,0.33106347918510437,0.33246150612831116,0.7520017027854919,0.42582611441612245,0.0004631789358734757
SowRemoveFrequency,0.2515113353729248,0.551053524017334,0.5397868156433105,0.38144779205322266,0.40004250407218933,0.42476839423179624,0.00046202843407745537
GreaterThan,0.2060256004333496,0.40776073932647705,0.32711970806121826,0.9449137449264526,0.23171071708202362,0.4235061019659042,0.0004606554154468839
CheckmateFrequency,0.15554890036582947,0.8426151871681213,0.3821250796318054,0.5282778739929199,0.20283089578151703,0.4222795873880386,0.00045932131286891486
ScoreDifferenceMedian,0.26255446672439575,0.3910423219203949,0.46467167139053345,0.43252652883529663,0.5590875744819641,0.42197651267051695,0.0004589916528964533
InitialScore,0.6436812281608582,0.34470003843307495,0.196993887424469,0.40647563338279724,0.5129076838493347,0.4209516942501068,0.0004578769389572202
FromToDecisionWithinBoardFrequency,0.3478034734725952,0.4209049642086029,0.37871459126472473,0.512477457523346,0.4300006628036499,0.4179802298545837,0.0004546448222078953
Trigger,0.42848747968673706,0.32735133171081543,0.48556360602378845,0.23784661293029785,0.6081476807594299,0.4174793422222137,0.0004540999974714617
RookComponent,0.1878412961959839,0.2932973802089691,1.494314193725586,0.027227558195590973,0.07192503660917282,0.41492109298706054,0.00045131734249018575
FromToEffect,0.23263457417488098,0.3144930601119995,0.1830066740512848,1.0931870937347412,0.24105021357536316,0.41287432312965394,0.0004490910330825737
NoTargetPieceEndFrequency,0.20266786217689514,0.6151720285415649,0.4902368187904358,0.46619731187820435,0.24969156086444855,0.40479311645030974,0.0004403009551996224
NoMovesEndFrequency,0.422761470079422,0.4496011435985565,0.4795059263706207,0.32546114921569824,0.3383007049560547,0.4031260788440704,0.00043848768758080164
LesserThan,0.2714133560657501,0.32945919036865234,0.6737735867500305,0.29752910137176514,0.43570467829704285,0.4015759825706482,0.0004368016192112992
DiagonalDirection,0.5540124177932739,0.4719841182231903,0.3621838688850403,0.3931513726711273,0.217538520693779,0.39977405965328217,0.0004348416343462657
SetCount,0.8063229322433472,0.2649003267288208,0.3701552152633667,0.27073851227760315,0.2773952782154083,0.39790245294570925,0.00043280585313454757
Even,0.27590277791023254,0.5359968543052673,0.23635216057300568,0.5404686331748962,0.39191484451293945,0.39612705409526827,0.00043087471898739505
NoMovesMover,0.6555671095848083,0.3470514118671417,0.33202362060546875,0.2881230413913727,0.3332514464855194,0.3912033259868622,0.0004255190889107642
ScoringWin,0.16199664771556854,0.2051243782043457,0.20570454001426697,0.1897595375776291,1.1908690929412842,0.3906908392906189,0.00042496164765815157
ProgressCheck,0.436896413564682,0.281989723443985,0.382169246673584,0.4524414837360382,0.3845743238925934,0.3876142382621765,0.0004216151718497923
FromToDecisionFriendFrequency,0.6015263795852661,0.33347654342651367,0.32177823781967163,0.2631523311138153,0.4148903787136078,0.3869647741317749,0.0004209087377100733
LineOfSight,0.46939319372177124,0.5723983645439148,0.1662449836730957,0.2269638478755951,0.4900696873664856,0.3850140154361725,0.00041878686141788314
ByDieMove,0.3927907943725586,0.3296787142753601,0.7816770076751709,0.13512660562992096,0.26937440037727356,0.3817295044660568,0.00041521423812283483
BishopComponent,0.1217079609632492,0.16222865879535675,1.2987134456634521,0.16908089816570282,0.15406857430934906,0.381159907579422,0.00041459467706047464
TriangleShape,0.5428932905197144,0.27975156903266907,0.36413460969924927,0.23422279953956604,0.474727988243103,0.37914605140686036,0.00041240416847626463
Boardless,0.055397287011146545,0.14461956918239594,1.4618114233016968,0.183466836810112,0.039786215871572495,0.3770162664353848,0.000410087561994579
Territory,0.29848361015319824,0.2908989489078522,0.2011607438325882,0.6726551651954651,0.3949587047100067,0.37163143455982206,0.0004042303808270957
GroupWin,0.4378473460674286,0.3864719867706299,0.23438580334186554,0.47238534688949585,0.314080148935318,0.36903412640094757,0.00040140524073249977
AddEffect,0.27416691184043884,0.26104697585105896,0.19960471987724304,0.385569304227829,0.7156567573547363,0.3672089338302612,0.00039941994503541964
FlipFrequency,0.4761393666267395,0.365355521440506,0.11029955744743347,0.5458481907844543,0.3347053825855255,0.3664696037769318,0.00039861576207019694
CanNotMove,0.14899808168411255,0.22504720091819763,0.40622302889823914,0.7517892122268677,0.27202820777893066,0.36081714630126954,0.0003924674795905347
SemiRegularTiling,0.415161669254303,0.4655880033969879,0.16508843004703522,0.39552736282348633,0.35184067487716675,0.3586412280797958,0.0003901006931200717
PlayerValue,0.4489174485206604,0.4080004394054413,0.29081079363822937,0.29491305351257324,0.32180991768836975,0.3528903305530548,0.0003838453355772266
NoTargetPieceWinFrequency,0.38254091143608093,0.4870029091835022,0.45712125301361084,0.16116438806056976,0.2534014582633972,0.3482461839914322,0.00037879381151698365
agent2_exploration_const,0.3227873742580414,0.3106765151023865,0.39002418518066406,0.3570686876773834,0.3509664535522461,0.3463046431541443,0.00037668196165967043
NoMovesLoss,0.21860139071941376,0.5890076756477356,0.4270104169845581,0.2169240266084671,0.27911606431007385,0.3461319148540497,0.00037649408189484497
LineLoss,0.15921516716480255,0.6266084909439087,0.2739041745662689,0.33500874042510986,0.3267688751220703,0.34430108964443207,0.00037450265947228226
CanMove,0.511811375617981,0.4258776009082794,0.20188958942890167,0.32901373505592346,0.24991756677627563,0.34370197355747223,0.0003738509898300781
FromToDecisionFrequency,0.22322805225849152,0.2869313061237335,0.29236242175102234,0.564583957195282,0.34966760873794556,0.343354669213295,0.00037347322047513655
ConnectionLoss,0.2547153830528259,0.6123303174972534,0.5839155912399292,0.14610955119132996,0.11019283533096313,0.3414527356624603,0.0003714044521954232
MoveDistanceMaxDecrease,0.3813336491584778,0.6007089018821716,0.1828717589378357,0.20335376262664795,0.33120036125183105,0.3398936867713928,0.0003697086458982225
NoProgressEndFrequency,0.18849904835224152,0.20095844566822052,0.5806406736373901,0.5058823823928833,0.22075317800045013,0.33934674561023714,0.0003691137278872479
ChessComponent,0.8744760751724243,0.1828620582818985,0.23302452266216278,0.16848932206630707,0.2163589745759964,0.3350421905517578,0.0003644315837821851
Style,0.31420958042144775,0.3050321638584137,0.14148490130901337,0.22963319718837738,0.6638174653053284,0.3308354616165161,0.0003598558469596441
GroupEnd,0.2311103641986847,0.5487504005432129,0.21901454031467438,0.20457367599010468,0.43516913056373596,0.3277236223220825,0.0003564710418380011
Division,0.3152080178260803,0.24068203568458557,0.23136793076992035,0.5299652814865112,0.3091094195842743,0.32526653707027436,0.0003537984247913848
TurnKo,0.42016899585723877,0.3789607286453247,0.32031357288360596,0.2172774374485016,0.28748631477355957,0.3248414099216461,0.00035333600613351887
SetVar,0.35870692133903503,0.34912896156311035,0.20562557876110077,0.28230202198028564,0.3771021366119385,0.31457312405109406,0.0003421670017870187
GroupWinFrequency,0.3267330229282379,0.3047882616519928,0.1254514455795288,0.442844033241272,0.37160980701446533,0.31428531408309934,0.0003418539455647803
SowBacktrackingFrequency,0.24905724823474884,0.4123525619506836,0.3958776295185089,0.3318499028682709,0.17287243902683258,0.31240195631980894,0.00033980538251254474
HopDecisionFriendToEmptyFrequency,0.14063146710395813,0.572391927242279,0.4321820139884949,0.26223239302635193,0.15066677331924438,0.3116209149360657,0.00033895582936221394
Minimum,0.42942339181900024,0.475506454706192,0.3193381130695343,0.13284800946712494,0.19870981574058533,0.31116515696048735,0.000338460092987676
SameDirection,0.12908273935317993,0.4686903655529022,0.4254773259162903,0.2933882474899292,0.23273654282093048,0.3098750442266464,0.00033705681351986645
FromToDecisionFriend,0.15821732580661774,0.16802366077899933,0.3712322413921356,0.48317623138427734,0.35655099153518677,0.30744009017944335,0.00033440826899358545
OppositeDirection,0.19272439181804657,0.4415395259857178,0.3526398837566376,0.3864019215106964,0.1598661243915558,0.3066343694925308,0.0003335318717090105
DirectionCapture,0.13653606176376343,0.5147379636764526,0.14857718348503113,0.511082112789154,0.22055208683013916,0.30629708170890807,0.0003331649975521361
InternalCounter,0.07567618787288666,0.1844429224729538,0.3412480354309082,0.45502617955207825,0.4664652347564697,0.30457171201705935,0.00033128828104555315
Maximum,0.2433403730392456,0.25568029284477234,0.5114500522613525,0.15811015665531158,0.3290053606033325,0.2995172470808029,0.00032579044610465214
HopDecisionFriendToEnemy,0.35132285952568054,0.4071560800075531,0.3169417083263397,0.21946997940540314,0.18701738119125366,0.29638160169124605,0.0003223797466532976
